geom,identyfikator,województwo,powiat,gmina,obręb,numer,data_dodania,cena,przeznaczenie,Link do oferty,Komentarz,Powierzchnia,Link do zdjęcia,Location,,working links
0103000020110F00000100000007000000C696D8B82E5A3B41DA9FFD0B86845B41D117D96B485A3B41CD291A3B84845B4175B91FB4765A3B41D2280CF680845B41B1AF6F517E5A3B41FFAE186C80845B41B2CA6302915A3B41BEC9A2C09B845B415ABDF6F63F5A3B41D0EE733E9F845B41C696D8B82E5A3B41DA9FFD0B86845B41,320901_2.0018.40/5,zachodniopomorskie,koszaliński,Będzino,Mścice,40/5,2024/08/26,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3713974582248618/?sale_post_id=3713974582248618,,,,"54.228933,16.103272",,yes
0103000020110F000001000000050000002501046BE97540410CC1FC34381F59418737E5FFE775404197207A88031F59413C628377F775404161E2B5E4021F59411C97B496F8754041EA7A7DEB381F59412501046BE97540410CC1FC34381F5941,240410_2.0010.804,śląskie,częstochowski,Mstów,Kobyłczyce,804,2024/07/27,139000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3690175954628481/?sale_post_id=3690175954628481,,,,"50.796999,19.381483",,yes
0103000020110F00000100000007000000B0F99DEA06734141BD65850C7F3A5A41CBAEFF88F2724141E28EFBFAA63A5A414CA0BC63EF724141A98F88FDA53A5A419CB684C5DD72414128724113A13A5A4170D64BC2EC724141FE59D268863A5A418A69B75FF2724141B41CD06B7C3A5A41B0F99DEA06734141BD65850C7F3A5A41,141403_2.0011.76/19,mazowieckie,nowodworski,Leoncin,Mała Wieś Przy Drodze,76/19,2024/07/27,,siedliskowa,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3690129194633157/?sale_post_id=3690129194633157,,,,"52.416113,20.545160",,yes
0103000020110F00000100000006000000E45F3CB3FFD23F41B51F5A1A091F5A4129434BD209D33F41CEAAD8E4F81E5A412D06B6761FD33F416A7346D0D61E5A4195934D86CCD23F41F137C05DD91E5A41ED1EB3B5B8D23F412A694CFC051F5A41E45F3CB3FFD23F41B51F5A1A091F5A41,300907_2.0009.AR_1.512,wielkopolskie,kolski,Koło,Kiełczew Smużny I,512,2024/07/27,145000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3690775737901836/?sale_post_id=3690775737901836,,,,"52.260811,18.735354",,yes
0103000020110F00000100000005000000CA5AB7EF0CCF41414350B09A69EB594177BB641C21CF4141E9271A5AA0EB5941143CFFAB39CF414187C1E13EA1EB5941FB32203A24CF4141C191196767EB5941CA5AB7EF0CCF41414350B09A69EB5941,141805_2.0018.137/14,mazowieckie,piaseczyński,Prażmów,Nowy Prażmów,137/14,2024/07/27,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691012177878192/,,,,"51.970375,20.969178",,yes
0103000020110F00000100000007000000AE51AD00A08B4141FAA3501A212A59414F8DB516A48B4141C3F7FFB9262A5941FB7BD752A68B4141EB1966CB292A5941E82D5B72968B414181EB72D32B2A5941469955F48E8B4141B1AE8E942D2A59419BADC31C898B414152B0F531252A5941AE51AD00A08B4141FAA3501A212A5941,266101_1.0025.204/13,świętokrzyskie,Kielce,Kielce (miasto),Kielce - Obr.25,204/13,2024/08/04,490000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3683733555272721/,,,,"50.861127,20.658515",,yes
0103000020110F00000100000006000000779497F720A33C4188176C2BE76C59411B6E0339DAA23C41257A531AE66C5941D01E9EAFD3A23C4134EE71CEE46C59417404A682D4A23C41F7DB9DD2D96C59419D9A29A523A33C414AEE84D3DA6C5941779497F720A33C4188176C2BE76C5941,022001_5.0019.1325/2,dolnośląskie,trzebnicki,Oborniki Śląskie,Uraz,1325/2,2024/08/05,255000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3685135348465875/?sale_post_id=3685135348465875,,,,"51.246933,16.858966",,yes
0103000020110F00000100000005000000E55F3DFCE8AB3F4160AAA6C4496F5B4114EC6621B6AB3F417D0B5A02536F5B4186BB6AE75EAB3F41A52A60EF386F5B41D425F69599AB3F41B673E1402D6F5B41E55F3DFCE8AB3F4160AAA6C4496F5B41,221406_2.0005.90/5,pomorskie,tczewski,Tczew,Dalwin,90/5,2024/08/05,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3686760224970054/?sale_post_id=3686760224970054,,,,"54.114175,18.645044",,yes
0103000020110F0000010000000C000000CA02A47E11F64041143932D24A3A594154339F4335F6404177699FF2453A5941025E292341F640414C6BF6635B3A5941EE5268D9E9F540415B486661653A5941F0D05AC3C5F5404125EB68A9673A5941591BF29DAAF540411D6F2FA96A3A5941BEA7BC084FF54041FF18569A783A59411168150C45F54041E375C49E663A594131C4EBA681F540419A9F2A685E3A594149EC398AC4F54041F057C14B553A5941DC8D81B5D1F5404123A66C81533A5941CA02A47E11F64041143932D24A3A5941,261301_2.0008.53/2,świętokrzyskie,włoszczowski,Kluczewsko,Januszewice,53/2,2024/08/05,145000,rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3685706531742090/?sale_post_id=3685706531742090,,,,"50.955195,19.969468",,yes
0103000020110F000001000000060000000E49770EEEF23B412AF89D684EDA5A416A047932F3F23B41E412F90C4ADA5A419899C4D08FF33B415520A8D251DA5A4161C39F6396F33B41BA7C472752DA5A41F6EC169F92F33B41B34EEDF556DA5A410E49770EEEF23B412AF89D684EDA5A41,321701_1.0001.66/6,zachodniopomorskie,wałecki,Wałcz (miasto),M.wałcz,66/6,2024/08/05,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3685874875058589/,,,,"53.303295,16.454868",,yes
0103000020110F0000010000000B00000027C253E935AC3F417DB8377B3D6F5B41C26E4C87FDAB3F419D0674C4476F5B416362623EF6AB3F418C842557476F5B4120A63BABCBAB3F41E18577FA376F5B4105B45B12B4AB3F4102131D922E6F5B41EEE9A2C1B0AB3F410771015A2C6F5B41F335C330C8AB3F41CAB9B9342B6F5B4168D6D089E0AB3F416930361B276F5B417673DF85F4AB3F41041BF978286F5B41F6C51D0716AC3F41090AF844336F5B4127C253E935AC3F417DB8377B3D6F5B41,221406_2.0005.90/6,pomorskie,tczewski,Tczew,Dalwin,90/6,2024/08/05,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3686760224970054/?sale_post_id=3686760224970054,,,,"54.113979,18.645751",,
0103000020110F00000100000007000000C4E9A8D8A6504141BBCA2ACBA9B8584125284D4E99504141CCBAB7D8BAB8584108998301725041417E6516B9B3B858412F6527887D5041410100A2D4A3B85841945842808C5041410119A533A5B858412D0FA5D49C504141675547C2A7B85841C4E9A8D8A6504141BBCA2ACBA9B85841,121405_5.0011.42/7,małopolskie,proszowicki,Proszowice,Kościelec,42/7,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3686738391638904/,,,,"50.197624,20.386949",,
0103000020110F000001000000060000002408BD6DFCBB4141C2E735186756584120F2E191F8BB4141B3739E0667565841A05477F3E9BB4141CE755EC46656584152DE26E4EABB41410ED8C790555658411C7DBE4DFDBB414100E578F7565658412408BD6DFCBB4141C2E7351867565841,121004_2.0012.183/2,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/2,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615194,20.880937",,yes
0103000020110F0000010000000500000052DE26E4EABB41410ED8C79055565841A05477F3E9BB4141CE755EC4665658411AD02A7BD7BB4141BBBD84706656584180449778D8BB41415AE7102B5456584152DE26E4EABB41410ED8C79055565841,121004_2.0012.183/3,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/3,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615168,20.880603",,yes
0103000020110F00000100000008000000EFCF408416BC41415A410F3471565841D3E8F806FBBB41419D31D5B8705658418F33ADD1F7BB41411926B8816F56584120F2E191F8BB4141B3739E06675658412408BD6DFCBB4141C2E7351867565841A35092AA19BC4141CE17AD9D67565841068161EC18BC4141D232D01570565841EFCF408416BC41415A410F3471565841,121004_2.0012.183/4,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/4,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615502,20.881314",,yes
0103000020110F000001000000080000008F33ADD1F7BB41411926B8816F5658410B8E9BA2F7BB41418E3C7CA1715658416659E2CED6BB4141561C670E715658412B663538D7BB4141A16297316B5658411AD02A7BD7BB4141BBBD847066565841A05477F3E9BB4141CE755EC46656584120F2E191F8BB4141B3739E06675658418F33ADD1F7BB41411926B8816F565841,121004_2.0012.183/5,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/5,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615499,20.880719",,yes
0103000020110F0000010000000600000028E19171F7BB4141BAF242C07356584106BD53B3F6BB4141219F5A3D7C565841F9CBD312D6BB4141B1A34CAB7B5658416659E2CED6BB4141561C670E715658410B8E9BA2F7BB41418E3C7CA17156584128E19171F7BB4141BAF242C073565841,121004_2.0012.183/6,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/6,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615753,20.880708",,yes
0103000020110F00000100000007000000B68F4A8C18BC4141992C5B5474565841B95F1CCC17BC4141B8CC72D17C56584106BD53B3F6BB4141219F5A3D7C56584128E19171F7BB4141BAF242C073565841A1FEDCE5FABB414186662CA7725658418D554B5916BC41415E69672173565841B68F4A8C18BC4141992C5B5474565841,121004_2.0012.183/7,małopolskie,nowosądecki,Grybów,Ptaszkowa,183/7,2024/08/05,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687458231566920/?sale_post_id=3687458231566920,,,,"49.615768,20.881293",,yes
0103000020110F000001000000050000008B3001D3C982424162068100E3525B41D9222A95A882424166DC0165FB525B41116627AA878242417D17882BF5525B414A4196CC9B824241F9441A4DDA525B418B3001D3C982424162068100E3525B41,280606_2.0013.84/10,warmińsko-mazurskie,giżycki,Miłki,Rydzewo,84/10,2024/08/06,131000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3688232741489469/?sale_post_id=3154327764701920,,,,"53.961113,21.794821",,yes
0103000020110F0000010000000C000000CA02A47E11F64041143932D24A3A594154339F4335F6404177699FF2453A5941025E292341F640414C6BF6635B3A5941EE5268D9E9F540415B486661653A5941F0D05AC3C5F5404125EB68A9673A5941591BF29DAAF540411D6F2FA96A3A5941BEA7BC084FF54041FF18569A783A59411168150C45F54041E375C49E663A594131C4EBA681F540419A9F2A685E3A594149EC398AC4F54041F057C14B553A5941DC8D81B5D1F5404123A66C81533A5941CA02A47E11F64041143932D24A3A5941,261301_2.0008.53/2,świętokrzyskie,włoszczowski,Kluczewsko,Januszewice,53/2,2024/08/06,145000,rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687886738190736/?sale_post_id=3687886738190736,,,,"50.955195,19.969468",,yes
0103000020110F00000100000005000000E55F3DFCE8AB3F4160AAA6C4496F5B4114EC6621B6AB3F417D0B5A02536F5B4186BB6AE75EAB3F41A52A60EF386F5B41D425F69599AB3F41B673E1402D6F5B41E55F3DFCE8AB3F4160AAA6C4496F5B41,221406_2.0005.90/5,pomorskie,tczewski,Tczew,Dalwin,90/5,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687834044862672/?sale_post_id=3687834044862672,,,,"54.114175,18.645044",,yes
0103000020110F0000010000000B00000027C253E935AC3F417DB8377B3D6F5B41C26E4C87FDAB3F419D0674C4476F5B416362623EF6AB3F418C842557476F5B4120A63BABCBAB3F41E18577FA376F5B4105B45B12B4AB3F4102131D922E6F5B41EEE9A2C1B0AB3F410771015A2C6F5B41F335C330C8AB3F41CAB9B9342B6F5B4168D6D089E0AB3F416930361B276F5B417673DF85F4AB3F41041BF978286F5B41F6C51D0716AC3F41090AF844336F5B4127C253E935AC3F417DB8377B3D6F5B41,221406_2.0005.90/6,pomorskie,tczewski,Tczew,Dalwin,90/6,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687834044862672/?sale_post_id=3687834044862672,,,,"54.113979,18.645751",,yes
0103000020110F00000100000005000000F9CFE85F0869414132BAD6752F94584175BA9739FB6841418ACCC23730945841270EC159D6684141A9D0841DCA935841EA063D90E268414150519990C8935841F9CFE85F0869414132BAD6752F945841,120107_2.0007.1384,małopolskie,bocheński,Rzezawa,Krzeczów,1384,2024/08/06,135000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687826208196789/,,,,"49.981057,20.499111",,yes
0103000020110F00000100000006000000D603072AD5AC424158FD30F5D6495A416353C22800AD4241BADEB90AF1495A416817692AEAAC424136EF498CF8495A41A42E0E23E4AC4241A3F2EA1DF8495A41E36A0A83BDAC424128A468C1E0495A41D603072AD5AC424158FD30F5D6495A41,143306_2.0013.28/9,mazowieckie,węgrowski,Miedzna,Zuzułka,28/9,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.502101,21.989005",,yes
0103000020110F000001000000090000004A23C571A6AC4241BEF6629DBA495A41D603072AD5AC424158FD30F5D6495A41E36A0A83BDAC424128A468C1E0495A419EE16BB3B0AC4241C31EEA00D9495A41C318B93EB1AC424168F7891DD6495A4185E2C164A9AC42417835BB5ED1495A41694FF2A8A4AC42414DB96C55D3495A419EC23DDD8EAC4241613A5926C6495A414A23C571A6AC4241BEF6629DBA495A41,143306_2.0013.28/10,mazowieckie,węgrowski,Miedzna,Zuzułka,28/10,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.501515,21.988204",,yes
0103000020110F00000100000007000000238CC159BAAC424108873310E2495A41EBF9E2BBE0AC4241094F4647F9495A41A1D9DFF4DFAC4241492B4F07FC495A416F2B558AD1AC42415AC985F2004A5A41D8E0ACACC8AC42411DC90617044A5A4168C3DE87A1AC42417DE66D57EC495A41238CC159BAAC424108873310E2495A41,143306_2.0013.28/5,mazowieckie,węgrowski,Miedzna,Zuzułka,28/5,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.502336,21.988493",,yes
0103000020110F0000010000000A000000B8A001EB9FAC424118A0144BD5495A41DB56DFC2A7AC42418548E809DA495A4107952A8AADAC42411E97C150DA495A41238CC159BAAC424108873310E2495A4168C3DE87A1AC42417DE66D57EC495A41D858925A76AC4241F25BC026D2495A41714739727FAC42418B8865B3CD495A419EC23DDD8EAC4241613A5926C6495A41694FF2A8A4AC42414DB96C55D3495A41B8A001EB9FAC424118A0144BD5495A41,143306_2.0013.28/6,mazowieckie,węgrowski,Miedzna,Zuzułka,28/6,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.501775,21.987735",,yes
0103000020110F00000100000009000000694FF2A8A4AC42414DB96C55D3495A410D2F980EE5AC4241A276CE49FA495A41A1D9DFF4DFAC4241492B4F07FC495A41EBF9E2BBE0AC4241094F4647F9495A41238CC159BAAC424108873310E2495A4107952A8AADAC42411E97C150DA495A41DB56DFC2A7AC42418548E809DA495A41B8A001EB9FAC424118A0144BD5495A41694FF2A8A4AC42414DB96C55D3495A41,143306_2.0013.28/7,mazowieckie,węgrowski,Miedzna,Zuzułka,28/7,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.502012,21.988433",,yes
0103000020110F0000010000000900000085E2C164A9AC42417835BB5ED1495A41C318B93EB1AC424168F7891DD6495A419EE16BB3B0AC4241C31EEA00D9495A41E36A0A83BDAC424128A468C1E0495A41A42E0E23E4AC4241A3F2EA1DF8495A416817692AEAAC424136EF498CF8495A410D2F980EE5AC4241A276CE49FA495A41694FF2A8A4AC42414DB96C55D3495A4185E2C164A9AC42417835BB5ED1495A41,143306_2.0013.28/8,mazowieckie,węgrowski,Miedzna,Zuzułka,28/8,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3687799914866085/?sale_post_id=3687799914866085,,,,"52.501985,21.988480",,yes
0103000020110F000001000000050000008B3001D3C982424162068100E3525B41D9222A95A882424166DC0165FB525B41116627AA878242417D17882BF5525B414A4196CC9B824241F9441A4DDA525B418B3001D3C982424162068100E3525B41,280606_2.0013.84/10,warmińsko-mazurskie,giżycki,Miłki,Rydzewo,84/10,2024/08/06,131000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3688939054752171/,,,,"53.961113,21.794821",,yes
0103000020110F00000100000006000000C1DB56B1F6AA3B418FB1600618EB5A41C7CFBFCC04AB3B41ECAA0CF907EB5A416C9B068515AB3B41E17A66EEF4EA5A41296C4AA24FAB3B415926D658FAEA5A4113033E9932AB3B4148AE23591BEB5A41C1DB56B1F6AA3B418FB1600618EB5A41,321705_2.0023.66/6,zachodniopomorskie,wałecki,Wałcz,Kłosowo,66/6,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3690840074562069/,,,,"53.395104,16.289001",,yes
0103000020110F00000100000007000000151B99CD0C43414190B300F50D675A416A698452554341414C9DC33FE6665A41E653E28E8A434141C56F8D379E675A418F6131258143414139F38EF79F675A4122BB3C1338434141FBE43969A5675A419F652DDD2E434141B597597DA6675A41151B99CD0C43414190B300F50D675A41,142009_2.0001.25,mazowieckie,płoński,Płońsk,Arcelin,25,2024/08/06,110000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691879387791471/?sale_post_id=3691879387791471,,,,"52.666438,20.325943",,yes
0103000020110F000001000000050000007FC16294DE8242412F966A20C7525B41AE830E96CB82424107E92BA3E0525B413BA3C0169E8242418089DD05D8525B4144C6ABA7B482424188ACD59EC1525B417FC16294DE8242412F966A20C7525B41,280606_2.0013.84/11,warmińsko-mazurskie,giżycki,Miłki,Rydzewo,84/11,2024/08/06,129300,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691999081112835/,,,,"53.960562,21.795273",,yes
0103000020110F00000100000007000000D6D7FF468BF63A41B70F6FC571165B41240286ED1FF73A41848919F47C165B4105E249D635F73A416F053C9A7E165B4124DB25EE05F73A41384DCB9BA8165B417C306598F1F63A4187452527A7165B41FB1FD9AF5AF63A41C31398519C165B41D6D7FF468BF63A41B70F6FC571165B41,320302_5.0007.9/99,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/99,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.633139,15.874239",,yes
0103000020110F00000100000008000000979AFA8ADEF73A413310BC5C8C165B41AC380227C7F73A41046D6A6898165B41A2CBFA93CFF73A4133DF3643A4165B41489D829FB8F73A413AE10269B5165B4124DB25EE05F73A41384DCB9BA8165B4105E249D635F73A416F053C9A7E165B415F72E460E1F73A41615166808B165B41979AFA8ADEF73A413310BC5C8C165B41,320302_5.0007.9/100,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/100,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.633417,15.875782",,yes
0103000020110F000001000000070000004F2D2961AEF73A41FDD2B4114C165B410D2D38C86FF73A41A4B62E5080165B417CE19EADD9F63A41424F9A0575165B417E9713021AF73A41748C5C503F165B4164DEBADE5BF73A41EC4F26FA44165B413BB451376BF73A413003EA4C46165B414F2D2961AEF73A41FDD2B4114C165B41,320302_5.0007.9/102,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/102,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.632178,15.875352",,yes
0103000020110F0000010000000B000000CCF5374A1EF83A41981BF3DF6F165B419E1C0E65F3F73A41B9DE5F1682165B4187B1448EE0F73A41A77F9FC687165B418EEC19D5D9F73A4119B3564B88165B410D2D38C86FF73A41A4B62E5080165B414F2D2961AEF73A41FDD2B4114C165B419DD379AB00F83A41235DFD2353165B413D3EF4D363F83A41C1053AA95B165B41906829E264F83A41C49371EE5C165B411B9BB1FF3BF83A4161620F6466165B41CCF5374A1EF83A41981BF3DF6F165B41,320302_5.0007.9/103,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/103,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.632387,15.876702",,yes
0103000020110F000001000000080000009F22E683A4F63A41867D493435165B414640E9841FF73A41AB6C6EAA0A165B413872B9857AF73A41FDE68CFF0F165B41BF9C6E4D84F73A41985F049D18165B41B985B07B98F73A41B5724EAB18165B4164DEBADE5BF73A41EC4F26FA44165B417E9713021AF73A41748C5C503F165B419F22E683A4F63A41867D493435165B41,320302_5.0007.9/105,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/105,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.630978,15.875132",,yes
0103000020110F000001000000090000009DD379AB00F83A41235DFD2353165B414F2D2961AEF73A41FDD2B4114C165B413BB451376BF73A413003EA4C46165B4164DEBADE5BF73A41EC4F26FA44165B41B985B07B98F73A41B5724EAB18165B41D030C5C1CFF73A418892AED118165B41B18B11BE2EF83A41B2207F642D165B4184C7B33E31F83A417BC6E8AE2F165B419DD379AB00F83A41235DFD2353165B41,320302_5.0007.9/106,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/106,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.631274,15.876547",,yes
0103000020110F0000010000000B000000F631148A1CF93A410B02970B2C165B41E72DDB8256F93A414AF14EA23B165B41468F2407E5F83A41E8B663DA47165B416DCD2FE49CF83A41F33383AA52165B41320E80607AF83A419394CAEC5A165B418728884812F83A410B0A09F951165B417A2731240FF83A4164D9045E50165B41C45926DF3EF83A41EC5751882D165B41807359D74DF83A41CA9BA7C730165B41FD26B5EF9CF83A41FB25CA533B165B41F631148A1CF93A410B02970B2C165B41,320302_5.0007.9/107,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/107,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.631545,15.878444",,yes
0103000020110F00000100000010000000FB1FD9AF5AF63A41C31398519C165B417C306598F1F63A4187452527A7165B4124DB25EE05F73A41384DCB9BA8165B41489D829FB8F73A413AE10269B5165B41967BC1678CF73A41B8CD3321C7165B41D4674BD93BF73A41EED26A52DE165B41A806582908F73A4161BD834AE9165B41093594B3D4F63A418A7208B3F1165B41F97A32FBC6F63A41A0D5A820F7165B412D77A61E03F63A4172EC2FBBEA165B41ADC17FCF5FF53A414C059963E0165B41B0948E495FF53A41240DCFDFBC165B419177814989F53A41F108E4EEA4165B41933C7767ADF53A419E41B5EC8F165B41987BB53741F63A41658DA17D9A165B41FB1FD9AF5AF63A41C31398519C165B41,320302_5.0007.9/44,zachodniopomorskie,drawski,Drawsko Pomorskie,Przytoń,9/44,2024/08/06,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3691756764470400/,,,,"53.634320,15.873341",,yes
0103000020110F00000100000005000000CA5AB7EF0CCF41414350B09A69EB594177BB641C21CF4141E9271A5AA0EB5941143CFFAB39CF414187C1E13EA1EB5941FB32203A24CF4141C191196767EB5941CA5AB7EF0CCF41414350B09A69EB5941,141805_2.0018.137/14,mazowieckie,piaseczyński,Prażmów,Nowy Prażmów,137/14,2024/08/07,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3699108443735232/,,,,"51.970375,20.969178",,yes
